web-scraper-order,web-scraper-start-url,titre_annonce,prix,commune,date,code_postal,surface_all,nb_pièces,détail,prix_m2
1613500584-52567,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=88,Appartement 2 pièces 42 m²,528,Valenciennes ,"08 fév, 09:19",59300,42,2,Appartement,12.571428571428571
1613500840-54939,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=18,Appartement 2 pièces 34 m²,565,Lille ,"15 fév, 17:32",59000,34,2,Appartement,16.61764705882353
1613500833-54839,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=21,Appartement 2 pièces 53 m²,650,Lille ,"15 fév, 14:34",59000,53,2,Appartement,12.264150943396226
1613500882-55494,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=2,Appartement 1 pièce 16 m²,490,Villeneuve-d'Ascq ,"16 fév, 18:10",59650,16,,Appartement,30.625
1613500720-54353,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=37,Appt F3 40m²,690,Lille ,"13 fév, 20:56",59800,40,3,,17.25
1613500629-53066,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=74,Grand T2 de 65m2 Vieux lille,1100,Lille  Vieux-Lille,"09 fév, 20:48",59800,65,2,Appartement,16.923076923076923
1613500653-53389,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=64,Appartement 2 pièces 45 m²,490,Dunkerque ,"11 fév, 08:02",59140,45,2,Appartement,10.88888888888889
1613500715-54274,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=39,T2 50 m²,550,Condé-sur-l'Escaut ,"13 fév, 16:17",59163,50,2,Appartement,11
1613500685-53869,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=51,Studio 1 pièce 29 m²,322,Onnaing ,"12 fév, 13:21",59264,29,1,Appartement,11.10344827586207
1613500624-53000,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=76,Appartement 2 pièces 39 m²,475,Valenciennes ,"09 fév, 15:32",59300,39,2,Appartement,12.179487179487179
1613500681-53791,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=53,Appartement 3 pièces 63 m²,795,Wasquehal ,"12 fév, 10:49",59290,63,3,Appartement,12.619047619047619
1613500700-54077,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=45,Appartement 2 pièces 59 m²,576,Tourcoing ,"12 fév, 21:18",59200,59,2,Appartement,9.76271186440678
1613500825-54746,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=24,Studio 1 pièce 28 m²,380,Valenciennes ,"15 fév, 11:02",59300,28,1,Appartement,13.571428571428571
1613500668-53617,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=58,Appartement 4 pièces 74 m²,1600,Lille ,"11 fév, 17:07",59800,74,4,Appartement,21.62162162162162
1613500855-55156,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=12,Maison 4 pièces 60 m²,710,Gruson ,"16 fév, 09:38",59152,60,4,Maison,11.833333333333334
1613500638-53178,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=70,Appartement 3 pièces 62 m²,1230,Lille ,"10 fév, 11:37",59000,62,3,Appartement,19.838709677419356
1613500819-54680,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=26,Appartement 1 pièce 10 m²,430,Lille ,"15 fév, 09:47",59800,10,,Appartement,43
1613500685-53845,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=51,Appartement 2 pièces 26 m²,570,Hellemmes-Lille ,"12 fév, 14:39",59260,26,2,Appartement,21.923076923076923
1613500676-53716,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=55,Appartement 1 pièce 29 m²,400,Valenciennes ,"12 fév, 07:33",59300,29,,Appartement,13.793103448275861
1613500643-53269,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=68,Duplex 3 pièces 67 m²,532,Dunkerque ,"10 fév, 13:35",59640,67,3,,7.940298507462686
1613500589-52631,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=86,Studio 1 pièce 31 m²,619,Tressin ,"08 fév, 13:05",59152,31,1,Appartement,19.967741935483872
1613500698-54050,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=46,Appartement 1 pièce 25 m²,459,La Madeleine ,"12 fév, 18:31",59110,25,,Appartement,18.36
1613500710-54202,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=41,Chambre 1 pièce 10 m²,380,Villeneuve-d'Ascq ,"13 fév, 13:37",59650,10,,,38
1613500695-53983,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=47,Appartement 3 pièces 68 m²,865,Tourcoing ,"12 fév, 18:31",59200,68,3,Appartement,12.720588235294118
1613500579-52504,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=90,Longère 4 pièces 126 m²,850,Cambrai ,"07 fév, 18:02",59400,126,4,,6.746031746031746
1613500876-55435,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=4,Appartement 2 pièces 44 m²,640,Lille ,"16 fév, 16:48",59800,44,2,Appartement,14.545454545454545
1613500845-55020,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=16,Appartement Studio 2 pieces de 37m2 rénové et disponible,549,Valenciennes ,"15 fév, 20:41",59300,37,1,Appartement,14.837837837837839
1613500559-52206,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=98,Maison 3 pièces 75 m²,640,Le Quesnoy ,"05 fév, 20:13",59530,75,3,Maison,8.533333333333333
1613500833-54841,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=21,Studio 20m2 Lille Grand Palais,429,Lille ,"15 fév, 14:32",59000,20,1,Appartement,21.45
1613500858-55174,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=11,Appartement 1 pièce 27 m²,500,Saint-André-lez-Lille ,"16 fév, 11:04",59350,27,,Appartement,18.51851851851852
1613500619-52897,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=78,Appartement 3 pièces 55 m²,805,Lille ,"09 fév, 13:00",59000,55,3,Appartement,14.636363636363637
1613500668-53630,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=58,Studio 1 pièce 28 m²,390,Lille ,"11 fév, 16:40",59000,28,1,Appartement,13.928571428571429
1613500638-53198,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=70,Studio 1 pièce 12 m²,400,Lille ,"10 fév, 10:50",59000,12,1,Appartement,33.333333333333336
1613500838-54919,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=19,Appartement 2 pièces 38 m²,655,Lille ,"15 fév, 16:26",59000,38,2,Appartement,17.236842105263158
1613500723-54397,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=36,Studio 1 pièce 29 m²,645,Lille ,"14 fév, 07:02",59000,29,1,Appartement,22.24137931034483
1613500665-53575,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=59,STUDIO 27m2 avec terrasse rue des postes LILLE avec Parking privatif,485,Lille ,"11 fév, 16:06",59000,27,1,Appartement,17.962962962962962
1613500665-53584,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=59,Maison 4 pièces 150 m²,1040,Douai ,"11 fév, 15:27",59500,150,4,Maison,6.933333333333334
1613500557-52194,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=99,Appartement 6 pièces 130 m²,1490,Valenciennes ,"05 fév, 16:44",59300,130,6,Appartement,11.461538461538462
1613500882-55486,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=2,Studio 1 pièce 25 m²,530,Lille ,"16 fév, 18:10",59000,25,1,Appartement,21.2
1613500629-53047,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=74,Villa 2 pièces 55 m²,596,Valenciennes ,"09 fév, 22:44",59300,55,2,Appartement,10.836363636363636
1613500629-53045,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=74,Appartement 3 pièces 50 m²,499,Beuvrages ,"09 fév, 23:01",59192,50,3,Appartement,9.98
1613500683-53821,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=52,Studio 1 pièce 30 m²,593,Lille ,"12 fév, 11:47",59800,30,1,Appartement,19.766666666666666
1613500840-54928,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=18,Appartement 3 pièces 58 m²,362,Roubaix ,"15 fév, 18:02",59100,58,3,Appartement,6.241379310344827
1613500606-52754,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=83,Appartement 1 pièce 30 m²,415,Lille ,"08 fév, 19:12",59000,30,,Appartement,13.833333333333334
1613500882-55497,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=2,Appartement 1 pièce 28 m²,520,Lille ,"16 fév, 18:10",59000,28,,Appartement,18.571428571428573
1613500658-53468,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=62,Appartement 3 pièces 62 m²,730,Frelinghien ,"11 fév, 10:31",59236,62,3,Appartement,11.774193548387096
1613500690-53932,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=49,Superbe appt 44 m2 lille cormontaigne vauban,690,Lille  Vauban-Esquermes,"12 fév, 15:58",59000,44,,,15.681818181818182
1613500703-54108,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=44,Appartement 2 pièces 50 m²,798,Lille ,"13 fév, 08:21",59000,50,2,Appartement,15.96
1613500624-52973,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=76,Appartement 3 pièces 62 m²,593,Pecquencourt ,"09 fév, 17:11",59146,62,3,Appartement,9.564516129032258
1613500819-54677,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=26,Studio 1 pièce 15 m²,320,Lille ,"15 fév, 09:51",59000,15,1,Appartement,21.333333333333332
1613500863-55272,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=9,Studio 1 pièce 27 m²,370,Cambrai ,"16 fév, 11:41",59400,27,1,Appartement,13.703703703703704
1613500835-54886,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=20,Appartement 3 pièces 49 m²,870,Lambersart ,"15 fév, 15:33",59130,49,3,Appartement,17.755102040816325
1613500648-53345,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=66,Location studio 25m² / Fâches Thumesnil,550,Faches-Thumesnil ,"10 fév, 18:08",59155,25,1,Appartement,22
1613500723-54380,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=36,Appartement 5 pièces 65 m²,600,Gravelines ,"14 fév, 08:26",59820,65,5,Appartement,9.23076923076923
1613500557-52192,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=99,Studio 1 pièce 23 m²,495,Loos ,"05 fév, 16:50",59120,23,1,Appartement,21.52173913043478
1613500668-53626,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=58,Studio 1 pièce 27 m²,525,Lille ,"11 fév, 16:40",59000,27,1,Appartement,19.444444444444443
1613500665-53588,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=59,Duplex 3 pièces 64 m²,1080,Lille ,"11 fév, 15:17",59000,64,3,,16.875
1613500850-55066,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=14,Appartement 3 pièces 64 m²,633,Lille ,"16 fév, 08:08",59000,64,3,Appartement,9.890625
1613500621-52956,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=77,Appartement 3 pièces 61 m²,987,Marcq-en-Baroeul ,"09 fév, 14:11",59700,61,3,Appartement,16.18032786885246
1613500833-54855,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=21,Chambres de 16 m2 dans appartement NEUF,350,Tourcoing ,"15 fév, 14:04",59200,16,,Appartement,21.875
1613500621-52961,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=77,Appartement 1 pièce 21 m²,470,Cysoing ,"09 fév, 13:29",59830,21,,Appartement,22.38095238095238
1613500707-54181,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=42,LOCATION 73 m² LILLE,685,Lille ,"13 fév, 11:21",59000,73,,,9.383561643835616
1613500730-54498,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=33,Studio 1 pièce 12 m²,315,Valenciennes ,"14 fév, 15:42",59300,12,1,Appartement,26.25
1613500564-52275,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=96,Appartement 3 pièces 60 m²,730,Roubaix ,"06 fév, 09:13",59100,60,3,Appartement,12.166666666666666
1613500621-52951,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=77,Appartement 1 pièce 34 m²,454,Wattignies ,"09 fév, 14:34",59139,34,,Appartement,13.352941176470589
1613500703-54111,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=44,Appartement 3 pièces 67 m²,890,Marcq-en-Baroeul ,"13 fév, 07:18",59700,67,3,Appartement,13.283582089552239
1613500619-52930,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=78,Appartement 3 pièces 65 m²,635,Lomme ,"09 fév, 11:24",59160,65,3,Appartement,9.76923076923077
1613500643-53252,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=68,Appartement 4 pièces 103 m²,1000,Valenciennes ,"10 fév, 15:32",59300,103,4,Appartement,9.70873786407767
1613500611-52794,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=81,Appartement 2 pièces 30 m²,430,Armentières ,"09 fév, 08:53",59280,30,2,Appartement,14.333333333333334
1613500695-53988,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=47,Duplex Arleux 65 m2,520,Arleux ,"12 fév, 18:09",59151,65,,,8
1613500840-54929,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=18,Loft 2 pièces 89 m²,1410,Villeneuve-d'Ascq ,"15 fév, 18:01",59650,89,2,Appartement,15.842696629213483
1613500703-54086,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=44,Loft 1 pièce 72 m²,550,Valenciennes ,"13 fév, 09:22",59300,72,,,7.638888888888889
1613500670-53664,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=57,Appartement 2 pièces 41 m²,1000,Lille ,"11 fév, 17:37",59000,41,2,Appartement,24.390243902439025
1613500638-53210,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=70,Appartement 2 pièces 53 m²,770,Wattrelos ,"10 fév, 10:40",59150,53,2,Appartement,14.528301886792454
1613500681-53803,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=53,Appartement 3 pièces 70 m²,1156,Lille ,"12 fév, 10:20",59000,70,3,Appartement,16.514285714285716
1613500700-54053,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=45,Studio 1 pièce 13 m²,375,Lille ,"12 fév, 23:00",59000,13,1,Appartement,28.846153846153847
1613500557-52166,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=99,Appartement 3 pièces 55 m²,700,Aulnoy-lez-Valenciennes ,"05 fév, 17:35",59300,55,3,Appartement,12.727272727272727
1613500631-53103,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=73,Studio 1 pièce 25 m²,483,Lille ,"10 fév, 03:48",59000,25,1,Appartement,19.32
1613500718-54297,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=38,"A Sin-le-Noble, Grand appartement F2 53m²",420,Sin-le-Noble ,"13 fév, 19:39",59450,53,,Appartement,7.9245283018867925
1613500720-54341,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=37,Appartement 2 pièces 46 m²,680,Lille ,"13 fév, 22:23",59800,46,2,Appartement,14.782608695652174
1613500683-53807,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=52,Appartement 2 pièces 44 m²,770,Lille ,"12 fév, 12:28",59800,44,2,Appartement,17.5
1613500611-52823,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=81,Appartement 1 pièce 10 m²,470,Lille ,"09 fév, 07:29",59000,10,,Appartement,47
1613500740-54640,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=29,Appartement 3 pièces 72 m²,915,Lille ,"15 fév, 04:04",59000,72,3,Appartement,12.708333333333334
1613500715-54269,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=39,Appartement 1 pièce 27 m²,470,Lambersart ,"13 fév, 16:27",59130,27,,Appartement,17.40740740740741
1613500646-53292,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=67,Appartement 2 pièces 30 m²,430,Cambrai ,"10 fév, 17:17",59400,30,2,Appartement,14.333333333333334
1613500589-52632,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=86,Studio 1 pièce 32 m²,450,Lannoy ,"08 fév, 13:04",59390,32,1,Appartement,14.0625
1613500606-52736,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=83,Appartement 2 pièces 40 m²,630,Roubaix ,"08 fév, 20:56",59100,40,2,Appartement,15.75
1613500850-55092,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=14,Loue appartement calme de 43m2 au coeur du vieux Lille,720,Lille  Vieux-Lille,"16 fév, 05:36",59800,43,,Appartement,16.74418604651163
1613500641-53228,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=69,Appartement 3 pièces 50 m²,600,Gravelines ,"10 fév, 11:50",59820,50,3,Appartement,12
1613500838-54903,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=19,Appartement 3 pièces 56 m²,515,Caudry ,"15 fév, 16:40",59540,56,3,Appartement,9.196428571428571
1613500700-54051,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=45,Appartement 2 pièces 40 m²,511,Lille ,"12 fév, 23:03",59000,40,2,Appartement,12.775
1613500665-53569,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=59,Appartement 3 pièces 70 m²,754,Tourcoing ,"11 fév, 16:29",59200,70,3,Appartement,10.771428571428572
1613500705-54149,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=43,STUDIO 35 m² HYPER CENTRE REPUBLIQUE,585,Lille  Centre,"13 fév, 09:47",59800,35,1,Appartement,16.714285714285715
1613500665-53570,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=59,Appartement 4 pièces 93 m²,1278,Lille ,"11 fév, 16:26",59000,93,4,Appartement,13.741935483870968
